code_article,code_site,date,ventes
1350,Site1,2026-03-09,16.25
1350,Site1,2026-03-16,16.25
1350,Site1,2026-03-23,16.25
1350,Site1,2026-03-30,16.25
1350,Site1,2026-04-06,13.2
1350,Site1,2026-04-13,13.2
1350,Site1,2026-04-20,13.2
1350,Site1,2026-04-27,13.2
1350,Site1,2026-05-04,16.5
1350,Site1,2026-05-11,16.5
1350,Site1,2026-05-18,16.5
1350,Site1,2026-05-25,16.5
1350,Site1,2026-06-01,16.75
1350,Site1,2026-06-08,16.75
1350,Site1,2026-06-15,16.75
1350,Site1,2026-06-22,16.75
1350,Site1,2026-06-29,16.75
1350,Site1,2026-07-06,13.4
1350,Site1,2026-07-13,13.4
1350,Site1,2026-07-20,13.4
1350,Site1,2026-07-27,13.4
1350,Site1,2026-08-03,17.0
1350,Site1,2026-08-10,17.0
1350,Site1,2026-08-17,17.0
1350,Site1,2026-08-24,17.0
1350,Site1,2026-08-31,17.0
1350,Site1,2026-09-07,13.6
1350,Site1,2026-09-14,13.6
1350,Site1,2026-09-21,13.6
1350,Site1,2026-09-28,13.6
1350,Site1,2026-10-05,17.25
1350,Site1,2026-10-12,17.25
1350,Site1,2026-10-19,17.25
1350,Site1,2026-10-26,17.25
1350,Site1,2026-11-02,17.25
1350,Site1,2026-11-09,17.25
1350,Site1,2026-11-16,17.25
1350,Site1,2026-11-23,17.25
1350,Site1,2026-11-30,17.25
1350,Site1,2026-12-07,14.0
1350,Site1,2026-12-14,14.0
1350,Site1,2026-12-21,14.0
1350,Site1,2026-12-28,14.0
1351,Site1,2026-02-09,14.0
1351,Site1,2026-02-16,14.0
1351,Site1,2026-02-23,14.0
1351,Site1,2026-03-02,14.25
1351,Site1,2026-03-09,14.25
1351,Site1,2026-03-16,14.25
1351,Site1,2026-03-23,14.25
1351,Site1,2026-03-30,14.25
1351,Site1,2026-04-06,11.4
1351,Site1,2026-04-13,11.4
1351,Site1,2026-04-20,11.4
1351,Site1,2026-04-27,11.4
1351,Site1,2026-05-04,14.25
1351,Site1,2026-05-11,14.25
1351,Site1,2026-05-18,14.25
1351,Site1,2026-05-25,14.25
1351,Site1,2026-06-01,14.25
1351,Site1,2026-06-08,14.25
1351,Site1,2026-06-15,14.25
1351,Site1,2026-06-22,14.25
1351,Site1,2026-06-29,14.25
1351,Site1,2026-07-06,11.4
1351,Site1,2026-07-13,11.4
1351,Site1,2026-07-20,11.4
1351,Site1,2026-07-27,11.4
1351,Site1,2026-08-03,14.5
1351,Site1,2026-08-10,14.5
1351,Site1,2026-08-17,14.5
1351,Site1,2026-08-24,14.5
1351,Site1,2026-08-31,14.5
1351,Site1,2026-09-07,11.6
1351,Site1,2026-09-14,11.6
1351,Site1,2026-09-21,11.6
1351,Site1,2026-09-28,11.6
1351,Site1,2026-10-05,14.5
1351,Site1,2026-10-12,14.5
1351,Site1,2026-10-19,14.5
1351,Site1,2026-10-26,14.5
1351,Site1,2026-11-02,14.75
1351,Site1,2026-11-09,14.75
1351,Site1,2026-11-16,14.75
1351,Site1,2026-11-23,14.75
1351,Site1,2026-11-30,14.75
1351,Site1,2026-12-07,11.8
1351,Site1,2026-12-14,11.8
1351,Site1,2026-12-21,11.8
1351,Site1,2026-12-28,11.8
1352,Site1,2026-02-09,81.25
1352,Site1,2026-02-16,81.25
1352,Site1,2026-02-23,81.25
1352,Site1,2026-03-02,81.25
1352,Site1,2026-03-09,81.25
1352,Site1,2026-03-16,81.25
1352,Site1,2026-03-23,81.25
1352,Site1,2026-03-30,81.25
1352,Site1,2026-04-06,93.0
1352,Site1,2026-04-13,93.0
1352,Site1,2026-04-20,93.0
1352,Site1,2026-04-27,93.0
1352,Site1,2026-05-04,98.75
1352,Site1,2026-05-11,98.75
1352,Site1,2026-05-18,98.75
1352,Site1,2026-05-25,98.75
1352,Site1,2026-06-01,136.25
1352,Site1,2026-06-08,136.25
1352,Site1,2026-06-15,136.25
1352,Site1,2026-06-22,136.25
1352,Site1,2026-06-29,136.25
1352,Site1,2026-07-06,65.0
1352,Site1,2026-07-13,65.0
1352,Site1,2026-07-20,65.0
1352,Site1,2026-07-27,65.0
1352,Site1,2026-08-03,81.25
1352,Site1,2026-08-10,81.25
1352,Site1,2026-08-17,81.25
1352,Site1,2026-08-24,81.25
1352,Site1,2026-08-31,81.25
1352,Site1,2026-09-07,65.2
1352,Site1,2026-09-14,65.2
1352,Site1,2026-09-21,65.2
1352,Site1,2026-09-28,65.2
1352,Site1,2026-10-05,81.5
1352,Site1,2026-10-12,81.5
1352,Site1,2026-10-19,81.5
1352,Site1,2026-10-26,81.5
1352,Site1,2026-11-02,81.5
1352,Site1,2026-11-09,81.5
1352,Site1,2026-11-16,81.5
1352,Site1,2026-11-23,81.5
1352,Site1,2026-11-30,81.5
1352,Site1,2026-12-07,45.2
1352,Site1,2026-12-14,45.2
1352,Site1,2026-12-21,45.2
1352,Site1,2026-12-28,45.2
1353,Site1,2026-02-09,58.75
1353,Site1,2026-02-16,58.75
1353,Site1,2026-02-23,58.75
1353,Site1,2026-03-02,59.0
1353,Site1,2026-03-09,59.0
1353,Site1,2026-03-16,59.0
1353,Site1,2026-03-23,59.0
1353,Site1,2026-03-30,59.0
1353,Site1,2026-04-06,41.4
1353,Site1,2026-04-13,41.4
1353,Site1,2026-04-20,41.4
1353,Site1,2026-04-27,41.4
1353,Site1,2026-05-04,61.75
1353,Site1,2026-05-11,61.75
1353,Site1,2026-05-18,61.75
1353,Site1,2026-05-25,61.75
1353,Site1,2026-06-01,102.0
1353,Site1,2026-06-08,102.0
1353,Site1,2026-06-15,102.0
1353,Site1,2026-06-22,102.0
1353,Site1,2026-06-29,102.0
1353,Site1,2026-07-06,109.6
1353,Site1,2026-07-13,109.6
1353,Site1,2026-07-20,109.6
1353,Site1,2026-07-27,109.6
1353,Site1,2026-08-03,59.75
1353,Site1,2026-08-10,59.75
1353,Site1,2026-08-17,59.75
1353,Site1,2026-08-24,59.75
1353,Site1,2026-08-31,59.75
1353,Site1,2026-09-07,48.0
1353,Site1,2026-09-14,48.0
1353,Site1,2026-09-21,48.0
1353,Site1,2026-09-28,48.0
1353,Site1,2026-10-05,60.0
1353,Site1,2026-10-12,60.0
1353,Site1,2026-10-19,60.0
1353,Site1,2026-10-26,60.0
1353,Site1,2026-11-02,60.25
1353,Site1,2026-11-09,60.25
1353,Site1,2026-11-16,60.25
1353,Site1,2026-11-23,60.25
1353,Site1,2026-11-30,60.25
1353,Site1,2026-12-07,48.4
1353,Site1,2026-12-14,48.4
1353,Site1,2026-12-21,48.4
1353,Site1,2026-12-28,48.4
1354,Site1,2026-02-09,21.0
1354,Site1,2026-02-16,21.0
1354,Site1,2026-02-23,21.0
1354,Site1,2026-03-02,21.75
1354,Site1,2026-03-09,21.75
1354,Site1,2026-03-16,21.75
1354,Site1,2026-03-23,21.75
1354,Site1,2026-03-30,21.75
1354,Site1,2026-04-06,17.8
1354,Site1,2026-04-13,17.8
1354,Site1,2026-04-20,17.8
1354,Site1,2026-04-27,17.8
1354,Site1,2026-05-04,27.75
1354,Site1,2026-05-11,27.75
1354,Site1,2026-05-18,27.75
1354,Site1,2026-05-25,27.75
1354,Site1,2026-06-01,23.5
1354,Site1,2026-06-08,23.5
1354,Site1,2026-06-15,23.5
1354,Site1,2026-06-22,23.5
1354,Site1,2026-06-29,23.5
1354,Site1,2026-07-06,23.2
1354,Site1,2026-07-13,23.2
1354,Site1,2026-07-20,23.2
1354,Site1,2026-07-27,23.2
1354,Site1,2026-08-03,24.5
1354,Site1,2026-08-10,24.5
1354,Site1,2026-08-17,24.5
1354,Site1,2026-08-24,24.5
1354,Site1,2026-08-31,24.5
1354,Site1,2026-09-07,20.2
1354,Site1,2026-09-14,20.2
1354,Site1,2026-09-21,20.2
1354,Site1,2026-09-28,20.2
1354,Site1,2026-10-05,25.75
1354,Site1,2026-10-12,25.75
1354,Site1,2026-10-19,25.75
1354,Site1,2026-10-26,25.75
1354,Site1,2026-11-02,26.25
1354,Site1,2026-11-09,26.25
1354,Site1,2026-11-16,26.25
1354,Site1,2026-11-23,26.25
1354,Site1,2026-11-30,26.25
1354,Site1,2026-12-07,21.6
1354,Site1,2026-12-14,21.6
1354,Site1,2026-12-21,21.6
1354,Site1,2026-12-28,21.6
1355,Site1,2026-02-09,1250.0
1355,Site1,2026-02-16,1250.0
1355,Site1,2026-02-23,1250.0
1355,Site1,2026-03-02,950.0
1355,Site1,2026-03-09,950.0
1355,Site1,2026-03-16,950.0
1355,Site1,2026-03-23,950.0
1355,Site1,2026-03-30,950.0
1355,Site1,2026-04-06,760.0
1355,Site1,2026-04-13,760.0
1355,Site1,2026-04-20,760.0
1355,Site1,2026-04-27,760.0
1355,Site1,2026-05-04,950.0
1355,Site1,2026-05-11,950.0
1355,Site1,2026-05-18,950.0
1355,Site1,2026-05-25,950.0
1355,Site1,2026-06-01,950.0
1355,Site1,2026-06-08,950.0
1355,Site1,2026-06-15,950.0
1355,Site1,2026-06-22,950.0
1355,Site1,2026-06-29,950.0
1355,Site1,2026-07-06,760.0
1355,Site1,2026-07-13,760.0
1355,Site1,2026-07-20,760.0
1355,Site1,2026-07-27,760.0
1355,Site1,2026-08-03,1000.0
1355,Site1,2026-08-10,1000.0
1355,Site1,2026-08-17,1000.0
1355,Site1,2026-08-24,1000.0
1355,Site1,2026-08-31,1000.0
1355,Site1,2026-09-07,840.0
1355,Site1,2026-09-14,840.0
1355,Site1,2026-09-21,840.0
1355,Site1,2026-09-28,840.0
1355,Site1,2026-10-05,1050.0
1355,Site1,2026-10-12,1050.0
1355,Site1,2026-10-19,1050.0
1355,Site1,2026-10-26,1050.0
1355,Site1,2026-11-02,1050.0
1355,Site1,2026-11-09,1050.0
1355,Site1,2026-11-16,1050.0
1355,Site1,2026-11-23,1050.0
1355,Site1,2026-11-30,1050.0
1355,Site1,2026-12-07,840.0
1355,Site1,2026-12-14,840.0
1355,Site1,2026-12-21,840.0
1355,Site1,2026-12-28,840.0
1356,Site1,2026-02-09,1000.0
1356,Site1,2026-02-16,1000.0
1356,Site1,2026-02-23,1000.0
1356,Site1,2026-03-02,1000.0
1356,Site1,2026-03-09,1000.0
1356,Site1,2026-03-16,1000.0
1356,Site1,2026-03-23,1000.0
1356,Site1,2026-03-30,1000.0
1356,Site1,2026-04-06,800.0
1356,Site1,2026-04-13,800.0
1356,Site1,2026-04-20,800.0
1356,Site1,2026-04-27,800.0
1356,Site1,2026-05-04,1000.0
1356,Site1,2026-05-11,1000.0
1356,Site1,2026-05-18,1000.0
1356,Site1,2026-05-25,1000.0
1356,Site1,2026-06-01,1000.0
1356,Site1,2026-06-08,1000.0
1356,Site1,2026-06-15,1000.0
1356,Site1,2026-06-22,1000.0
1356,Site1,2026-06-29,1000.0
1356,Site1,2026-07-06,1200.0
1356,Site1,2026-07-13,1200.0
1356,Site1,2026-07-20,1200.0
1356,Site1,2026-07-27,1200.0
1356,Site1,2026-08-03,1450.0
1356,Site1,2026-08-10,1450.0
1356,Site1,2026-08-17,1450.0
1356,Site1,2026-08-24,1450.0
1356,Site1,2026-08-31,1450.0
1356,Site1,2026-09-07,1160.0
1356,Site1,2026-09-14,1160.0
1356,Site1,2026-09-21,1160.0
1356,Site1,2026-09-28,1160.0
1356,Site1,2026-10-05,1450.0
1356,Site1,2026-10-12,1450.0
1356,Site1,2026-10-19,1450.0
1356,Site1,2026-10-26,1450.0
1356,Site1,2026-11-02,1450.0
1356,Site1,2026-11-09,1450.0
1356,Site1,2026-11-16,1450.0
1356,Site1,2026-11-23,1450.0
1356,Site1,2026-11-30,1450.0
1356,Site1,2026-12-07,1360.0
1356,Site1,2026-12-14,1360.0
1356,Site1,2026-12-21,1360.0
1356,Site1,2026-12-28,1360.0
1358,Site1,2026-02-09,0.25
1358,Site1,2026-02-16,0.25
1358,Site1,2026-02-23,0.25
1358,Site1,2026-03-02,0.25
1358,Site1,2026-03-09,0.25
1358,Site1,2026-03-16,0.25
1358,Site1,2026-03-23,0.25
1358,Site1,2026-03-30,0.25
1358,Site1,2026-04-06,0.2
1358,Site1,2026-04-13,0.2
1358,Site1,2026-04-20,0.2
1358,Site1,2026-04-27,0.2
1358,Site1,2026-05-04,0.25
1358,Site1,2026-05-11,0.25
1358,Site1,2026-05-18,0.25
1358,Site1,2026-05-25,0.25
1358,Site1,2026-06-01,0.25
1358,Site1,2026-06-08,0.25
1358,Site1,2026-06-15,0.25
1358,Site1,2026-06-22,0.25
1358,Site1,2026-06-29,0.25
1358,Site1,2026-07-06,0.2
1358,Site1,2026-07-13,0.2
1358,Site1,2026-07-20,0.2
1358,Site1,2026-07-27,0.2
1358,Site1,2026-08-03,0.25
1358,Site1,2026-08-10,0.25
1358,Site1,2026-08-17,0.25
1358,Site1,2026-08-24,0.25
1358,Site1,2026-08-31,0.25
1358,Site1,2026-09-07,0.2
1358,Site1,2026-09-14,0.2
1358,Site1,2026-09-21,0.2
1358,Site1,2026-09-28,0.2
1358,Site1,2026-10-05,0.25
1358,Site1,2026-10-12,0.25
1358,Site1,2026-10-19,0.25
1358,Site1,2026-10-26,0.25
1358,Site1,2026-11-02,0.25
1358,Site1,2026-11-09,0.25
1358,Site1,2026-11-16,0.25
1358,Site1,2026-11-23,0.25
1358,Site1,2026-11-30,0.25
1358,Site1,2026-12-07,0.2
1358,Site1,2026-12-14,0.2
1358,Site1,2026-12-21,0.2
1358,Site1,2026-12-28,0.2
1361,Site1,2026-02-09,120.5
1361,Site1,2026-02-16,120.5
1361,Site1,2026-02-23,120.5
1361,Site1,2026-03-02,102.0
1361,Site1,2026-03-09,102.0
1361,Site1,2026-03-16,102.0
1361,Site1,2026-03-23,102.0
1361,Site1,2026-03-30,102.0
1361,Site1,2026-04-06,99.4
1361,Site1,2026-04-13,99.4
1361,Site1,2026-04-20,99.4
1361,Site1,2026-04-27,99.4
1361,Site1,2026-05-04,149.5
1361,Site1,2026-05-11,149.5
1361,Site1,2026-05-18,149.5
1361,Site1,2026-05-25,149.5
1361,Site1,2026-06-01,149.5
1361,Site1,2026-06-08,149.5
1361,Site1,2026-06-15,149.5
1361,Site1,2026-06-22,149.5
1361,Site1,2026-06-29,149.5
1361,Site1,2026-07-06,169.6
1361,Site1,2026-07-13,169.6
1361,Site1,2026-07-20,169.6
1361,Site1,2026-07-27,169.6
1361,Site1,2026-08-03,190.75
1361,Site1,2026-08-10,190.75
1361,Site1,2026-08-17,190.75
1361,Site1,2026-08-24,190.75
1361,Site1,2026-08-31,190.75
1361,Site1,2026-09-07,119.6
1361,Site1,2026-09-14,119.6
1361,Site1,2026-09-21,119.6
1361,Site1,2026-09-28,119.6
1361,Site1,2026-10-05,149.5
1361,Site1,2026-10-12,149.5
1361,Site1,2026-10-19,149.5
1361,Site1,2026-10-26,149.5
1361,Site1,2026-11-02,149.5
1361,Site1,2026-11-09,149.5
1361,Site1,2026-11-16,149.5
1361,Site1,2026-11-23,149.5
1361,Site1,2026-11-30,149.5
1361,Site1,2026-12-07,119.6
1361,Site1,2026-12-14,119.6
1361,Site1,2026-12-21,119.6
1361,Site1,2026-12-28,119.6
1364,Site1,2026-02-09,40.0
1364,Site1,2026-02-16,40.0
1364,Site1,2026-02-23,40.0
1364,Site1,2026-03-02,33.75
1364,Site1,2026-03-09,33.75
1364,Site1,2026-03-16,33.75
1364,Site1,2026-03-23,33.75
1364,Site1,2026-03-30,33.75
1364,Site1,2026-04-06,47.2
1364,Site1,2026-04-13,47.2
1364,Site1,2026-04-20,47.2
1364,Site1,2026-04-27,47.2
1364,Site1,2026-05-04,53.75
1364,Site1,2026-05-11,53.75
1364,Site1,2026-05-18,53.75
1364,Site1,2026-05-25,53.75
1364,Site1,2026-06-01,46.25
1364,Site1,2026-06-08,46.25
1364,Site1,2026-06-15,46.25
1364,Site1,2026-06-22,46.25
1364,Site1,2026-06-29,46.25
1364,Site1,2026-07-06,56.2
1364,Site1,2026-07-13,56.2
1364,Site1,2026-07-20,56.2
1364,Site1,2026-07-27,56.2
1364,Site1,2026-08-03,71.25
1364,Site1,2026-08-10,71.25
1364,Site1,2026-08-17,71.25
1364,Site1,2026-08-24,71.25
1364,Site1,2026-08-31,71.25
1364,Site1,2026-09-07,43.0
1364,Site1,2026-09-14,43.0
1364,Site1,2026-09-21,43.0
1364,Site1,2026-09-28,43.0
1364,Site1,2026-10-05,77.75
1364,Site1,2026-10-12,77.75
1364,Site1,2026-10-19,77.75
1364,Site1,2026-10-26,77.75
1364,Site1,2026-11-02,53.75
1364,Site1,2026-11-09,53.75
1364,Site1,2026-11-16,53.75
1364,Site1,2026-11-23,53.75
1364,Site1,2026-11-30,53.75
1364,Site1,2026-12-07,43.0
1364,Site1,2026-12-14,43.0
1364,Site1,2026-12-21,43.0
1364,Site1,2026-12-28,43.0
1368,Site1,2026-02-09,28.75
1368,Site1,2026-02-16,28.75
1368,Site1,2026-02-23,28.75
1368,Site1,2026-03-02,29.75
1368,Site1,2026-03-09,29.75
1368,Site1,2026-03-16,29.75
1368,Site1,2026-03-23,29.75
1368,Site1,2026-03-30,29.75
1368,Site1,2026-04-06,24.6
1368,Site1,2026-04-13,24.6
1368,Site1,2026-04-20,24.6
1368,Site1,2026-04-27,24.6
1368,Site1,2026-05-04,31.75
1368,Site1,2026-05-11,31.75
1368,Site1,2026-05-18,31.75
1368,Site1,2026-05-25,31.75
1368,Site1,2026-06-01,32.75
1368,Site1,2026-06-08,32.75
1368,Site1,2026-06-15,32.75
1368,Site1,2026-06-22,32.75
1368,Site1,2026-06-29,32.75
1368,Site1,2026-07-06,27.0
1368,Site1,2026-07-13,27.0
1368,Site1,2026-07-20,27.0
1368,Site1,2026-07-27,27.0
1368,Site1,2026-08-03,34.75
1368,Site1,2026-08-10,34.75
1368,Site1,2026-08-17,34.75
1368,Site1,2026-08-24,34.75
1368,Site1,2026-08-31,34.75
1368,Site1,2026-09-07,28.6
1368,Site1,2026-09-14,28.6
1368,Site1,2026-09-21,28.6
1368,Site1,2026-09-28,28.6
1368,Site1,2026-10-05,36.75
1368,Site1,2026-10-12,36.75
1368,Site1,2026-10-19,36.75
1368,Site1,2026-10-26,36.75
1368,Site1,2026-11-02,37.75
1368,Site1,2026-11-09,37.75
1368,Site1,2026-11-16,37.75
1368,Site1,2026-11-23,37.75
1368,Site1,2026-11-30,37.75
1368,Site1,2026-12-07,31.0
1368,Site1,2026-12-14,31.0
1368,Site1,2026-12-21,31.0
1368,Site1,2026-12-28,31.0
1369,Site1,2026-02-09,285.0
1369,Site1,2026-02-16,285.0
1369,Site1,2026-02-23,285.0
1369,Site1,2026-03-02,100.75
1369,Site1,2026-03-09,100.75
1369,Site1,2026-03-16,100.75
1369,Site1,2026-03-23,100.75
1369,Site1,2026-03-30,100.75
1369,Site1,2026-04-06,184.6
1369,Site1,2026-04-13,184.6
1369,Site1,2026-04-20,184.6
1369,Site1,2026-04-27,184.6
1369,Site1,2026-05-04,277.17
1369,Site1,2026-05-11,277.17
1369,Site1,2026-05-18,277.17
1369,Site1,2026-05-25,277.17
1369,Site1,2026-06-01,323.58
1369,Site1,2026-06-08,323.58
1369,Site1,2026-06-15,323.58
1369,Site1,2026-06-22,323.58
1369,Site1,2026-06-29,323.58
1369,Site1,2026-07-06,279.53
1369,Site1,2026-07-13,279.53
1369,Site1,2026-07-20,279.53
1369,Site1,2026-07-27,279.53
1369,Site1,2026-08-03,375.0
1369,Site1,2026-08-10,375.0
1369,Site1,2026-08-17,375.0
1369,Site1,2026-08-24,375.0
1369,Site1,2026-08-31,375.0
1369,Site1,2026-09-07,303.8
1369,Site1,2026-09-14,303.8
1369,Site1,2026-09-21,303.8
1369,Site1,2026-09-28,303.8
1369,Site1,2026-10-05,384.75
1369,Site1,2026-10-12,384.75
1369,Site1,2026-10-19,384.75
1369,Site1,2026-10-26,384.75
1369,Site1,2026-11-02,389.5
1369,Site1,2026-11-09,389.5
1369,Site1,2026-11-16,389.5
1369,Site1,2026-11-23,389.5
1369,Site1,2026-11-30,389.5
1369,Site1,2026-12-07,315.6
1369,Site1,2026-12-14,315.6
1369,Site1,2026-12-21,315.6
1369,Site1,2026-12-28,315.6
1370,Site1,2026-02-09,27.75
1370,Site1,2026-02-16,27.75
1370,Site1,2026-02-23,27.75
1370,Site1,2026-03-02,29.0
1370,Site1,2026-03-09,29.0
1370,Site1,2026-03-16,29.0
1370,Site1,2026-03-23,29.0
1370,Site1,2026-03-30,29.0
1370,Site1,2026-04-06,24.2
1370,Site1,2026-04-13,24.2
1370,Site1,2026-04-20,24.2
1370,Site1,2026-04-27,24.2
1370,Site1,2026-05-04,31.5
1370,Site1,2026-05-11,31.5
1370,Site1,2026-05-18,31.5
1370,Site1,2026-05-25,31.5
1370,Site1,2026-06-01,32.75
1370,Site1,2026-06-08,32.75
1370,Site1,2026-06-15,32.75
1370,Site1,2026-06-22,32.75
1370,Site1,2026-06-29,32.75
1370,Site1,2026-07-06,27.2
1370,Site1,2026-07-13,27.2
1370,Site1,2026-07-20,27.2
1370,Site1,2026-07-27,27.2
1370,Site1,2026-08-03,35.25
1370,Site1,2026-08-10,35.25
1370,Site1,2026-08-17,35.25
1370,Site1,2026-08-24,35.25
1370,Site1,2026-08-31,35.25
1370,Site1,2026-09-07,29.2
1370,Site1,2026-09-14,29.2
1370,Site1,2026-09-21,29.2
1370,Site1,2026-09-28,29.2
1370,Site1,2026-10-05,37.75
1370,Site1,2026-10-12,37.75
1370,Site1,2026-10-19,37.75
1370,Site1,2026-10-26,37.75
1370,Site1,2026-11-02,39.0
1370,Site1,2026-11-09,39.0
1370,Site1,2026-11-16,39.0
1370,Site1,2026-11-23,39.0
1370,Site1,2026-11-30,39.0
1370,Site1,2026-12-07,32.2
1370,Site1,2026-12-14,32.2
1370,Site1,2026-12-21,32.2
1370,Site1,2026-12-28,32.2
1371,Site1,2026-02-09,34.0
1371,Site1,2026-02-16,34.0
1371,Site1,2026-02-23,34.0
1371,Site1,2026-03-02,35.75
1371,Site1,2026-03-09,35.75
1371,Site1,2026-03-16,35.75
1371,Site1,2026-03-23,35.75
1371,Site1,2026-03-30,35.75
1371,Site1,2026-04-06,30.0
1371,Site1,2026-04-13,30.0
1371,Site1,2026-04-20,30.0
1371,Site1,2026-04-27,30.0
1371,Site1,2026-05-04,39.25
1371,Site1,2026-05-11,39.25
1371,Site1,2026-05-18,39.25
1371,Site1,2026-05-25,39.25
1371,Site1,2026-06-01,40.75
1371,Site1,2026-06-08,40.75
1371,Site1,2026-06-15,40.75
1371,Site1,2026-06-22,40.75
1371,Site1,2026-06-29,40.75
1371,Site1,2026-07-06,34.0
1371,Site1,2026-07-13,34.0
1371,Site1,2026-07-20,34.0
1371,Site1,2026-07-27,34.0
1371,Site1,2026-08-03,44.25
1371,Site1,2026-08-10,44.25
1371,Site1,2026-08-17,44.25
1371,Site1,2026-08-24,44.25
1371,Site1,2026-08-31,44.25
1371,Site1,2026-09-07,36.8
1371,Site1,2026-09-14,36.8
1371,Site1,2026-09-21,36.8
1371,Site1,2026-09-28,36.8
1371,Site1,2026-10-05,47.5
1371,Site1,2026-10-12,47.5
1371,Site1,2026-10-19,47.5
1371,Site1,2026-10-26,47.5
1371,Site1,2026-11-02,49.25
1371,Site1,2026-11-09,49.25
1371,Site1,2026-11-16,49.25
1371,Site1,2026-11-23,49.25
1371,Site1,2026-11-30,49.25
1371,Site1,2026-12-07,40.8
1371,Site1,2026-12-14,40.8
1371,Site1,2026-12-21,40.8
1371,Site1,2026-12-28,40.8
1388,Site3,2026-02-09,0.0
1388,Site3,2026-02-16,0.0
1388,Site3,2026-02-23,0.0
1388,Site3,2026-03-02,0.0
1388,Site3,2026-03-09,0.0
1388,Site3,2026-03-16,0.0
1388,Site3,2026-03-23,0.0
1388,Site3,2026-03-30,0.0
1388,Site3,2026-04-06,0.0
1388,Site3,2026-04-13,0.0
1388,Site3,2026-04-20,0.0
1388,Site3,2026-04-27,0.0
1388,Site3,2026-05-04,0.0
1388,Site3,2026-05-11,0.0
1388,Site3,2026-05-18,0.0
1388,Site3,2026-05-25,0.0
1388,Site3,2026-06-01,0.0
1388,Site3,2026-06-08,0.0
1388,Site3,2026-06-15,0.0
1388,Site3,2026-06-22,0.0
1388,Site3,2026-06-29,0.0
1388,Site3,2026-07-06,0.0
1388,Site3,2026-07-13,0.0
1388,Site3,2026-07-20,0.0
1388,Site3,2026-07-27,0.0
1388,Site3,2026-08-03,0.0
1388,Site3,2026-08-10,0.0
1388,Site3,2026-08-17,0.0
1388,Site3,2026-08-24,0.0
1388,Site3,2026-08-31,0.0
1388,Site3,2026-09-07,0.0
1388,Site3,2026-09-14,0.0
1388,Site3,2026-09-21,0.0
1388,Site3,2026-09-28,0.0
1388,Site3,2026-10-05,0.0
1388,Site3,2026-10-12,0.0
1388,Site3,2026-10-19,0.0
1388,Site3,2026-10-26,0.0
1388,Site3,2026-11-02,0.0
1388,Site3,2026-11-09,0.0
1388,Site3,2026-11-16,0.0
1388,Site3,2026-11-23,0.0
1388,Site3,2026-11-30,0.0
1388,Site3,2026-12-07,0.0
1388,Site3,2026-12-14,0.0
1388,Site3,2026-12-21,0.0
1388,Site3,2026-12-28,0.0
1388,Site1,2026-02-09,26.5
1388,Site1,2026-02-16,26.5
1388,Site1,2026-02-23,26.5
1388,Site1,2026-03-02,28.25
1388,Site1,2026-03-09,28.25
1388,Site1,2026-03-16,28.25
1388,Site1,2026-03-23,28.25
1388,Site1,2026-03-30,28.25
1388,Site1,2026-04-06,24.0
1388,Site1,2026-04-13,24.0
1388,Site1,2026-04-20,24.0
1388,Site1,2026-04-27,24.0
1388,Site1,2026-05-04,32.0
1388,Site1,2026-05-11,32.0
1388,Site1,2026-05-18,32.0
1388,Site1,2026-05-25,32.0
1388,Site1,2026-06-01,33.75
1388,Site1,2026-06-08,33.75
1388,Site1,2026-06-15,33.75
1388,Site1,2026-06-22,33.75
1388,Site1,2026-06-29,33.75
1388,Site1,2026-07-06,28.6
1388,Site1,2026-07-13,28.6
1388,Site1,2026-07-20,28.6
1388,Site1,2026-07-27,28.6
1388,Site1,2026-08-03,37.5
1388,Site1,2026-08-10,37.5
1388,Site1,2026-08-17,37.5
1388,Site1,2026-08-24,37.5
1388,Site1,2026-08-31,37.5
1388,Site1,2026-09-07,31.4
1388,Site1,2026-09-14,31.4
1388,Site1,2026-09-21,31.4
1388,Site1,2026-09-28,31.4
1388,Site1,2026-10-05,41.25
1388,Site1,2026-10-12,41.25
1388,Site1,2026-10-19,41.25
1388,Site1,2026-10-26,41.25
1388,Site1,2026-11-02,43.0
1388,Site1,2026-11-09,43.0
1388,Site1,2026-11-16,43.0
1388,Site1,2026-11-23,43.0
1388,Site1,2026-11-30,43.0
1388,Site1,2026-12-07,36.0
1388,Site1,2026-12-14,36.0
1388,Site1,2026-12-21,36.0
1388,Site1,2026-12-28,36.0
1389,Site1,2026-02-09,33.0
1389,Site1,2026-02-16,33.0
1389,Site1,2026-02-23,33.0
1389,Site1,2026-03-02,55.25
1389,Site1,2026-03-09,55.25
1389,Site1,2026-03-16,55.25
1389,Site1,2026-03-23,55.25
1389,Site1,2026-03-30,55.25
1389,Site1,2026-04-06,29.6
1389,Site1,2026-04-13,29.6
1389,Site1,2026-04-20,29.6
1389,Site1,2026-04-27,29.6
1389,Site1,2026-05-04,39.0
1389,Site1,2026-05-11,39.0
1389,Site1,2026-05-18,39.0
1389,Site1,2026-05-25,39.0
1389,Site1,2026-06-01,61.0
1389,Site1,2026-06-08,61.0
1389,Site1,2026-06-15,61.0
1389,Site1,2026-06-22,61.0
1389,Site1,2026-06-29,61.0
1389,Site1,2026-07-06,34.2
1389,Site1,2026-07-13,34.2
1389,Site1,2026-07-20,34.2
1389,Site1,2026-07-27,34.2
