annee_sem,code_article,code_site,ventes,appros,stock,ventes_prev,couverture,stock_init,ventes_cum,appros_cum
2026-09,1369,Site1,285.0,850.0,1148.0,285.0,4.03,1153.0,855.0,850.0
2026-10,1369,Site1,100.75,0.0,1047.25,238.94,4.38,1153.0,955.75,850.0
2026-11,1369,Site1,100.75,0.0,946.5,211.3,4.48,1153.0,1056.5,850.0
2026-12,1369,Site1,100.75,0.0,845.75,192.88,4.38,1153.0,1157.25,850.0
2026-13,1369,Site1,100.75,0.0,745.0,179.71,4.15,1153.0,1258.0,850.0
2026-14,1369,Site1,100.75,0.0,644.25,169.84,3.79,1153.0,1358.75,850.0
2026-15,1369,Site1,184.6,0.0,459.65,171.48,2.68,1153.0,1543.35,850.0
2026-16,1369,Site1,184.6,0.0,275.05,172.8,1.59,1153.0,1727.95,850.0
2026-17,1369,Site1,184.6,0.0,90.45,173.87,0.52,1153.0,1912.55,850.0
2026-18,1369,Site1,184.6,0.0,-94.15,174.76,-0.54,1153.0,2097.15,850.0
2026-19,1369,Site1,277.17,0.0,-371.32,182.64,-2.03,1153.0,2374.32,850.0
2026-20,1369,Site1,277.17,1150.0,501.51,189.39,2.65,1153.0,2651.49,2000.0
2026-21,1369,Site1,277.17,0.0,224.34,195.24,1.15,1153.0,2928.66,2000.0
2026-22,1369,Site1,277.17,0.0,-52.83,200.36,-0.26,1153.0,3205.83,2000.0
2026-23,1369,Site1,323.58,0.0,-376.41,207.61,-1.81,1153.0,3529.41,2000.0
2026-24,1369,Site1,323.58,0.0,-699.99,214.05,-3.27,1153.0,3852.99,2000.0
2026-25,1369,Site1,323.58,0.0,-1023.57,219.82,-4.66,1153.0,4176.57,2000.0
2026-26,1369,Site1,323.58,0.0,-1347.15,225.01,-5.99,1153.0,4500.15,2000.0
2026-27,1369,Site1,323.58,0.0,-1670.73,229.7,-7.27,1153.0,4823.73,2000.0
2026-28,1369,Site1,279.53,0.0,-1950.26,231.97,-8.41,1153.0,5103.26,2000.0
2026-29,1369,Site1,279.53,0.0,-2229.79,234.03,-9.53,1153.0,5382.79,2000.0
2026-30,1369,Site1,279.53,0.0,-2509.32,235.93,-10.64,1153.0,5662.32,2000.0
2026-31,1369,Site1,279.53,0.0,-2788.85,237.67,-11.73,1153.0,5941.849999999999,2000.0
2026-32,1369,Site1,375.0,0.0,-3163.85,242.96,-13.02,1153.0,6316.849999999999,2000.0
2026-33,1369,Site1,375.0,0.0,-3538.85,247.85,-14.28,1153.0,6691.849999999999,2000.0
2026-34,1369,Site1,375.0,0.0,-3913.85,252.39,-15.51,1153.0,7066.849999999999,2000.0
2026-35,1369,Site1,375.0,0.0,-4288.85,256.62,-16.71,1153.0,7441.849999999999,2000.0
2026-36,1369,Site1,375.0,0.0,-4663.85,260.56,-17.9,1153.0,7816.849999999999,2000.0
2026-37,1369,Site1,303.8,0.0,-4967.65,261.96,-18.96,1153.0,8120.65,2000.0
2026-38,1369,Site1,303.8,0.0,-5271.45,263.26,-20.02,1153.0,8424.45,2000.0
2026-39,1369,Site1,303.8,0.0,-5575.25,264.49,-21.08,1153.0,8728.25,2000.0
2026-40,1369,Site1,303.8,0.0,-5879.05,265.65,-22.13,1153.0,9032.05,2000.0
2026-41,1369,Site1,384.75,0.0,-6263.8,269.05,-23.28,1153.0,9416.8,2000.0
2026-42,1369,Site1,384.75,0.0,-6648.55,272.27,-24.42,1153.0,9801.55,2000.0
2026-43,1369,Site1,384.75,0.0,-7033.3,275.31,-25.55,1153.0,10186.3,2000.0
2026-07,1370,Site1,27.75,0.0,226.25,27.75,8.15,254.0,27.75,0.0
2026-08,1370,Site1,27.75,0.0,198.5,27.75,7.15,254.0,55.5,0.0
2026-09,1370,Site1,27.75,0.0,170.75,27.75,6.15,254.0,83.25,0.0
2026-10,1370,Site1,29.0,0.0,141.75,28.06,5.05,254.0,112.25,0.0
2026-11,1370,Site1,29.0,0.0,112.75,28.25,3.99,254.0,141.25,0.0
2026-12,1370,Site1,29.0,0.0,83.75,28.38,2.95,254.0,170.25,0.0
2026-13,1370,Site1,29.0,0.0,54.75,28.46,1.92,254.0,199.25,0.0
2026-14,1370,Site1,29.0,0.0,25.75,28.53,0.9,254.0,228.25,0.0
2026-15,1370,Site1,24.2,0.0,1.55,28.05,0.06,254.0,252.45,0.0
2026-16,1370,Site1,24.2,0.0,-22.65,27.66,-0.82,254.0,276.65,0.0
2026-17,1370,Site1,24.2,0.0,-46.85,27.35,-1.71,254.0,300.85,0.0
2026-18,1370,Site1,24.2,0.0,-71.05,27.09,-2.62,254.0,325.05,0.0
2026-19,1370,Site1,31.5,0.0,-102.55,27.43,-3.74,254.0,356.55,0.0
2026-20,1370,Site1,31.5,0.0,-134.05,27.72,-4.84,254.0,388.05,0.0
2026-21,1370,Site1,31.5,0.0,-165.55,27.97,-5.92,254.0,419.55,0.0
2026-22,1370,Site1,31.5,0.0,-197.05,28.19,-6.99,254.0,451.05,0.0
2026-23,1370,Site1,32.75,0.0,-229.8,28.46,-8.07,254.0,483.8,0.0
2026-24,1370,Site1,32.75,0.0,-262.55,28.7,-9.15,254.0,516.55,0.0
2026-25,1370,Site1,32.75,0.0,-295.3,28.91,-10.21,254.0,549.3,0.0
2026-26,1370,Site1,32.75,0.0,-328.05,29.1,-11.27,254.0,582.05,0.0
2026-27,1370,Site1,32.75,0.0,-360.8,29.28,-12.32,254.0,614.8,0.0
2026-28,1370,Site1,27.2,0.0,-388.0,29.18,-13.3,254.0,642.0,0.0
2026-29,1370,Site1,27.2,0.0,-415.2,29.1,-14.27,254.0,669.2,0.0
2026-30,1370,Site1,27.2,0.0,-442.4,29.02,-15.24,254.0,696.4,0.0
2026-31,1370,Site1,27.2,0.0,-469.6,28.94,-16.23,254.0,723.6,0.0
2026-32,1370,Site1,35.25,0.0,-504.85,29.19,-17.3,254.0,758.85,0.0
2026-33,1370,Site1,35.25,0.0,-540.1,29.41,-18.36,254.0,794.1,0.0
2026-34,1370,Site1,35.25,0.0,-575.35,29.62,-19.42,254.0,829.35,0.0
2026-35,1370,Site1,35.25,0.0,-610.6,29.81,-20.48,254.0,864.6,0.0
2026-36,1370,Site1,35.25,0.0,-645.85,30.0,-21.53,254.0,899.85,0.0
2026-37,1370,Site1,29.2,0.0,-675.05,29.97,-22.52,254.0,929.05,0.0
2026-38,1370,Site1,29.2,0.0,-704.25,29.95,-23.51,254.0,958.25,0.0
2026-39,1370,Site1,29.2,0.0,-733.45,29.92,-24.51,254.0,987.45,0.0
2026-40,1370,Site1,29.2,0.0,-762.65,29.9,-25.51,254.0,1016.65,0.0
2026-41,1370,Site1,37.75,0.0,-800.4,30.13,-26.56,254.0,1054.4,0.0
2026-42,1370,Site1,37.75,0.0,-838.15,30.34,-27.63,254.0,1092.15,0.0
2026-43,1370,Site1,37.75,0.0,-875.9,30.54,-28.68,254.0,1129.9,0.0
2026-07,1371,Site1,34.0,0.0,1122.0,34.0,33.0,1156.0,34.0,0.0
2026-08,1371,Site1,34.0,0.0,1088.0,34.0,32.0,1156.0,68.0,0.0
2026-09,1371,Site1,34.0,0.0,1054.0,34.0,31.0,1156.0,102.0,0.0
2026-10,1371,Site1,35.75,0.0,1018.25,34.44,29.57,1156.0,137.75,0.0
2026-11,1371,Site1,35.75,0.0,982.5,34.7,28.31,1156.0,173.5,0.0
2026-12,1371,Site1,35.75,0.0,946.75,34.88,27.14,1156.0,209.25,0.0
2026-13,1371,Site1,35.75,0.0,911.0,35.0,26.03,1156.0,245.0,0.0
2026-14,1371,Site1,35.75,0.0,875.25,35.09,24.94,1156.0,280.75,0.0
2026-15,1371,Site1,30.0,0.0,845.25,34.53,24.48,1156.0,310.75,0.0
2026-16,1371,Site1,30.0,0.0,815.25,34.08,23.92,1156.0,340.75,0.0
2026-17,1371,Site1,30.0,0.0,785.25,33.7,23.3,1156.0,370.75,0.0
2026-18,1371,Site1,30.0,0.0,755.25,33.4,22.61,1156.0,400.75,0.0
2026-19,1371,Site1,39.25,0.0,716.0,33.85,21.15,1156.0,440.0,0.0
2026-20,1371,Site1,39.25,0.0,676.75,34.23,19.77,1156.0,479.25,0.0
2026-21,1371,Site1,39.25,0.0,637.5,34.57,18.44,1156.0,518.5,0.0
2026-22,1371,Site1,39.25,0.0,598.25,34.86,17.16,1156.0,557.75,0.0
2026-23,1371,Site1,40.75,0.0,557.5,35.21,15.83,1156.0,598.5,0.0
2026-24,1371,Site1,40.75,0.0,516.75,35.51,14.55,1156.0,639.25,0.0
2026-25,1371,Site1,40.75,0.0,476.0,35.79,13.3,1156.0,680.0,0.0
2026-26,1371,Site1,40.75,0.0,435.25,36.04,12.08,1156.0,720.75,0.0
2026-27,1371,Site1,40.75,0.0,394.5,36.26,10.88,1156.0,761.5,0.0
2026-28,1371,Site1,34.0,0.0,360.5,36.16,9.97,1156.0,795.5,0.0
2026-29,1371,Site1,34.0,0.0,326.5,36.07,9.05,1156.0,829.5,0.0
2026-30,1371,Site1,34.0,0.0,292.5,35.98,8.13,1156.0,863.5,0.0
2026-31,1371,Site1,34.0,0.0,258.5,35.9,7.2,1156.0,897.5,0.0
2026-32,1371,Site1,44.25,0.0,214.25,36.22,5.92,1156.0,941.75,0.0
2026-33,1371,Site1,44.25,0.0,170.0,36.52,4.65,1156.0,986.0,0.0
2026-34,1371,Site1,44.25,0.0,125.75,36.79,3.42,1156.0,1030.25,0.0
2026-35,1371,Site1,44.25,0.0,81.5,37.05,2.2,1156.0,1074.5,0.0
2026-36,1371,Site1,44.25,0.0,37.25,37.29,1.0,1156.0,1118.75,0.0
2026-37,1371,Site1,36.8,0.0,0.45,37.28,0.01,1156.0,1155.55,0.0
2026-38,1371,Site1,36.8,0.0,-36.35,37.26,-0.98,1156.0,1192.35,0.0
2026-39,1371,Site1,36.8,0.0,-73.15,37.25,-1.96,1156.0,1229.15,0.0
2026-40,1371,Site1,36.8,0.0,-109.95,37.23,-2.95,1156.0,1265.95,0.0
2026-41,1371,Site1,47.5,0.0,-157.45,37.53,-4.2,1156.0,1313.45,0.0
2026-42,1371,Site1,47.5,0.0,-204.95,37.8,-5.42,1156.0,1360.95,0.0
2026-43,1371,Site1,47.5,0.0,-252.45,38.07,-6.63,1156.0,1408.45,0.0
2026-07,1388,Site1,26.5,0.0,1813.5,26.5,68.43,1840.0,26.5,0.0
2026-08,1388,Site1,26.5,0.0,1787.0,26.5,67.43,1840.0,53.0,0.0
2026-09,1388,Site1,26.5,0.0,1760.5,26.5,66.43,1840.0,79.5,0.0
2026-10,1388,Site1,28.25,0.0,1732.25,26.94,64.3,1840.0,107.75,0.0
2026-11,1388,Site1,28.25,0.0,1704.0,27.2,62.65,1840.0,136.0,0.0
2026-12,1388,Site1,28.25,0.0,1675.75,27.38,61.2,1840.0,164.25,0.0
2026-13,1388,Site1,28.25,0.0,1647.5,27.5,59.91,1840.0,192.5,0.0
2026-14,1388,Site1,28.25,0.0,1619.25,27.59,58.69,1840.0,220.75,0.0
2026-15,1388,Site1,24.0,0.0,1595.25,27.19,58.67,1840.0,244.75,0.0
2026-16,1388,Site1,24.0,0.0,1571.25,26.88,58.45,1840.0,268.75,0.0
2026-17,1388,Site1,24.0,0.0,1547.25,26.61,58.15,1840.0,292.75,0.0
2026-18,1388,Site1,24.0,0.0,1523.25,26.4,57.7,1840.0,316.75,0.0
2026-19,1388,Site1,32.0,0.0,1491.25,26.83,55.58,1840.0,348.75,0.0
2026-20,1388,Site1,32.0,0.0,1459.25,27.2,53.65,1840.0,380.75,0.0
2026-21,1388,Site1,32.0,0.0,1427.25,27.52,51.86,1840.0,412.75,0.0
2026-22,1388,Site1,32.0,0.0,1395.25,27.8,50.19,1840.0,444.75,0.0
2026-23,1388,Site1,33.75,0.0,1361.5,28.15,48.37,1840.0,478.5,0.0
2026-24,1388,Site1,33.75,0.0,1327.75,28.46,46.65,1840.0,512.25,0.0
2026-25,1388,Site1,33.75,0.0,1294.0,28.74,45.02,1840.0,546.0,0.0
2026-26,1388,Site1,33.75,0.0,1260.25,28.99,43.47,1840.0,579.75,0.0
2026-27,1388,Site1,33.75,0.0,1226.5,29.21,41.99,1840.0,613.5,0.0
2026-28,1388,Site1,28.6,0.0,1197.9,29.19,41.04,1840.0,642.1,0.0
2026-29,1388,Site1,28.6,0.0,1169.3,29.16,40.1,1840.0,670.7,0.0
2026-30,1388,Site1,28.6,0.0,1140.7,29.14,39.15,1840.0,699.3,0.0
2026-31,1388,Site1,28.6,0.0,1112.1,29.12,38.19,1840.0,727.9,0.0
2026-32,1388,Site1,37.5,0.0,1074.6,29.44,36.5,1840.0,765.4,0.0
2026-33,1388,Site1,37.5,0.0,1037.1,29.74,34.87,1840.0,802.9,0.0
2026-34,1388,Site1,37.5,0.0,999.6,30.01,33.31,1840.0,840.4,0.0
2026-35,1388,Site1,37.5,0.0,962.1,30.27,31.78,1840.0,877.9,0.0
2026-36,1388,Site1,37.5,0.0,924.6,30.51,30.3,1840.0,915.4,0.0
2026-37,1388,Site1,31.4,0.0,893.2,30.54,29.25,1840.0,946.8,0.0
2026-38,1388,Site1,31.4,0.0,861.8,30.57,28.19,1840.0,978.2,0.0
2026-39,1388,Site1,31.4,0.0,830.4,30.59,27.15,1840.0,1009.6,0.0
2026-40,1388,Site1,31.4,0.0,799.0,30.62,26.09,1840.0,1041.0,0.0
2026-41,1388,Site1,41.25,0.0,757.75,30.92,24.51,1840.0,1082.25,0.0
2026-42,1388,Site1,41.25,0.0,716.5,31.21,22.96,1840.0,1123.5,0.0
2026-43,1388,Site1,41.25,0.0,675.25,31.48,21.45,1840.0,1164.75,0.0
2026-07,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-08,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-09,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-10,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-11,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-12,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-13,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-14,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-15,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-16,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-17,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-18,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-19,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-20,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-21,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-22,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-23,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-24,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-25,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-26,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-27,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-28,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-29,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-30,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-31,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-32,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-33,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-34,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-35,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-36,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-37,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-38,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-39,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-40,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-41,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-42,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-43,1388,Site3,0.0,0.0,694.5,0.0,,694.5,0.0,0.0
2026-07,1389,Site1,33.0,830.0,797.0,33.0,24.15,0.0,33.0,830.0
2026-08,1389,Site1,33.0,0.0,764.0,33.0,23.15,0.0,66.0,830.0
2026-09,1389,Site1,33.0,0.0,731.0,33.0,22.15,0.0,99.0,830.0
2026-10,1389,Site1,55.25,0.0,675.75,38.56,17.52,0.0,154.25,830.0
2026-11,1389,Site1,55.25,0.0,620.5,41.9,14.81,0.0,209.5,830.0
2026-12,1389,Site1,55.25,0.0,565.25,44.12,12.81,0.0,264.75,830.0
2026-13,1389,Site1,55.25,0.0,510.0,45.71,11.16,0.0,320.0,830.0
2026-14,1389,Site1,55.25,0.0,454.75,46.91,9.69,0.0,375.25,830.0
2026-15,1389,Site1,29.6,0.0,425.15,44.98,9.45,0.0,404.85,830.0
2026-16,1389,Site1,29.6,0.0,395.55,43.44,9.11,0.0,434.45,830.0
2026-17,1389,Site1,29.6,0.0,365.95,42.19,8.67,0.0,464.05,830.0
2026-18,1389,Site1,29.6,0.0,336.35,41.14,8.18,0.0,493.65,830.0
2026-19,1389,Site1,39.0,0.0,297.35,40.97,7.26,0.0,532.65,830.0
2026-20,1389,Site1,39.0,0.0,258.35,40.83,6.33,0.0,571.65,830.0
2026-21,1389,Site1,39.0,0.0,219.35,40.71,5.39,0.0,610.65,830.0
2026-22,1389,Site1,39.0,0.0,180.35,40.6,4.44,0.0,649.65,830.0
2026-23,1389,Site1,61.0,0.0,119.35,41.8,2.86,0.0,710.65,830.0
2026-24,1389,Site1,61.0,0.0,58.35,42.87,1.36,0.0,771.65,830.0
2026-25,1389,Site1,61.0,0.0,-2.65,43.82,-0.06,0.0,832.65,830.0
2026-26,1389,Site1,61.0,400.0,336.35,44.68,7.53,0.0,893.65,1230.0
2026-27,1389,Site1,61.0,0.0,275.35,45.46,6.06,0.0,954.65,1230.0
2026-28,1389,Site1,34.2,0.0,241.15,44.95,5.36,0.0,988.85,1230.0
2026-29,1389,Site1,34.2,0.0,206.95,44.48,4.65,0.0,1023.05,1230.0
2026-30,1389,Site1,34.2,0.0,172.75,44.05,3.92,0.0,1057.25,1230.0
2026-31,1389,Site1,34.2,0.0,138.55,43.66,3.17,0.0,1091.45,1230.0
2026-32,1389,Site1,44.75,0.0,93.8,43.7,2.15,0.0,1136.2,1230.0
2026-33,1389,Site1,44.75,0.0,49.05,43.74,1.12,0.0,1180.95,1230.0
2026-34,1389,Site1,44.75,0.0,4.3,43.78,0.1,0.0,1225.7,1230.0
2026-35,1389,Site1,44.75,0.0,-40.45,43.81,-0.92,0.0,1270.45,1230.0
2026-36,1389,Site1,44.75,0.0,-85.2,43.84,-1.94,0.0,1315.2,1230.0
2026-37,1389,Site1,53.6,0.0,-138.8,44.15,-3.14,0.0,1368.8,1230.0
2026-38,1389,Site1,53.6,0.0,-192.4,44.45,-4.33,0.0,1422.4,1230.0
2026-39,1389,Site1,53.6,0.0,-246.0,44.73,-5.5,0.0,1476.0,1230.0
2026-40,1389,Site1,53.6,0.0,-299.6,44.99,-6.66,0.0,1529.6,1230.0
2026-41,1389,Site1,48.75,0.0,-348.35,45.1,-7.72,0.0,1578.35,1230.0
2026-42,1389,Site1,48.75,0.0,-397.1,45.2,-8.79,0.0,1627.1,1230.0
2026-43,1389,Site1,48.75,0.0,-445.85,45.29,-9.84,0.0,1675.85,1230.0
2026-07,1390,Site1,38.25,0.0,277.75,38.25,7.26,316.0,38.25,0.0
2026-08,1390,Site1,38.25,0.0,239.5,38.25,6.26,316.0,76.5,0.0
2026-09,1390,Site1,38.25,442.0,643.25,38.25,16.82,316.0,114.75,442.0
2026-10,1390,Site1,40.75,0.0,602.5,38.88,15.5,316.0,155.5,442.0
2026-11,1390,Site1,40.75,0.0,561.75,39.25,14.31,316.0,196.25,442.0
2026-12,1390,Site1,40.75,0.0,521.0,39.5,13.19,316.0,237.0,442.0
2026-13,1390,Site1,40.75,0.0,480.25,39.68,12.1,316.0,277.75,442.0
2026-14,1390,Site1,40.75,0.0,439.5,39.81,11.04,316.0,318.5,442.0
2026-15,1390,Site1,34.8,0.0,404.7,39.26,10.31,316.0,353.3,442.0
2026-16,1390,Site1,34.8,0.0,369.9,38.81,9.53,316.0,388.1,442.0
2026-17,1390,Site1,34.8,0.0,335.1,38.45,8.72,316.0,422.9,442.0
2026-18,1390,Site1,34.8,0.0,300.3,38.14,7.87,316.0,457.7,442.0
2026-19,1390,Site1,46.25,0.0,254.05,38.77,6.55,316.0,503.95,442.0
2026-20,1390,Site1,46.25,0.0,207.8,39.3,5.29,316.0,550.2,442.0
2026-21,1390,Site1,46.25,0.0,161.55,39.76,4.06,316.0,596.45,442.0
2026-22,1390,Site1,46.25,0.0,115.3,40.17,2.87,316.0,642.7,442.0
2026-23,1390,Site1,48.75,0.0,66.55,40.67,1.64,316.0,691.45,442.0
2026-24,1390,Site1,48.75,0.0,17.8,41.12,0.43,316.0,740.2,442.0
2026-25,1390,Site1,48.75,0.0,-30.95,41.52,-0.75,316.0,788.95,442.0
2026-26,1390,Site1,48.75,0.0,-79.7,41.89,-1.9,316.0,837.7,442.0
2026-27,1390,Site1,48.75,0.0,-128.45,42.21,-3.04,316.0,886.45,442.0
2026-28,1390,Site1,41.2,0.0,-169.65,42.17,-4.02,316.0,927.65,442.0
2026-29,1390,Site1,41.2,0.0,-210.85,42.12,-5.01,316.0,968.85,442.0
2026-30,1390,Site1,41.2,0.0,-252.05,42.09,-5.99,316.0,1010.05,442.0
2026-31,1390,Site1,41.2,0.0,-293.25,42.05,-6.97,316.0,1051.25,442.0
2026-32,1390,Site1,54.0,0.0,-347.25,42.51,-8.17,316.0,1105.25,442.0
2026-33,1390,Site1,54.0,0.0,-401.25,42.94,-9.34,316.0,1159.25,442.0
2026-34,1390,Site1,54.0,0.0,-455.25,43.33,-10.51,316.0,1213.25,442.0
2026-35,1390,Site1,54.0,0.0,-509.25,43.7,-11.65,316.0,1267.25,442.0
2026-36,1390,Site1,54.0,0.0,-563.25,44.04,-12.79,316.0,1321.25,442.0
2026-37,1390,Site1,45.4,0.0,-608.65,44.09,-13.8,316.0,1366.65,442.0
2026-38,1390,Site1,45.4,0.0,-654.05,44.13,-14.82,316.0,1412.05,442.0
2026-39,1390,Site1,45.4,0.0,-699.45,44.17,-15.84,316.0,1457.45,442.0
2026-40,1390,Site1,45.4,0.0,-744.85,44.2,-16.85,316.0,1502.85,442.0
2026-41,1390,Site1,59.5,0.0,-804.35,44.64,-18.02,316.0,1562.35,442.0
2026-42,1390,Site1,59.5,0.0,-863.85,45.05,-19.18,316.0,1621.85,442.0
2026-43,1390,Site1,59.5,0.0,-923.35,45.44,-20.32,316.0,1681.35,442.0
2026-07,1435,Site1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2026-08,1435,Site1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2026-09,1435,Site1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2026-10,1435,Site1,0.0,2400.0,2400.0,0.0,,0.0,0.0,2400.0
2026-11,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-12,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-13,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-14,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-15,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-16,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-17,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-18,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-19,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-20,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-21,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-22,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-23,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-24,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-25,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-26,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-27,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-28,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-29,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-30,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-31,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-32,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-33,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-34,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-35,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-36,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-37,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-38,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-39,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-40,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-41,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-42,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-43,1435,Site1,0.0,0.0,2400.0,0.0,,0.0,0.0,2400.0
2026-07,1435,Site3,242.5,0.0,4717.5,242.5,19.45,4960.0,242.5,0.0
2026-08,1435,Site3,242.5,0.0,4475.0,242.5,18.45,4960.0,485.0,0.0
2026-09,1435,Site3,242.5,0.0,4232.5,242.5,17.45,4960.0,727.5,0.0
2026-10,1435,Site3,242.5,0.0,3990.0,242.5,16.45,4960.0,970.0,0.0
2026-11,1435,Site3,242.5,0.0,3747.5,242.5,15.45,4960.0,1212.5,0.0
2026-12,1435,Site3,242.5,0.0,3505.0,242.5,14.45,4960.0,1455.0,0.0
2026-13,1435,Site3,242.5,0.0,3262.5,242.5,13.45,4960.0,1697.5,0.0
2026-14,1435,Site3,242.5,0.0,3020.0,242.5,12.45,4960.0,1940.0,0.0
2026-15,1435,Site3,324.0,0.0,2696.0,251.56,10.72,4960.0,2264.0,0.0
2026-16,1435,Site3,298.0,0.0,2398.0,256.2,9.36,4960.0,2562.0,0.0
2026-17,1435,Site3,298.0,0.0,2100.0,260.0,8.08,4960.0,2860.0,0.0
2026-18,1435,Site3,298.0,0.0,1802.0,263.17,6.85,4960.0,3158.0,0.0
2026-19,1435,Site3,346.5,0.0,1455.5,269.58,5.4,4960.0,3504.5,0.0
2026-20,1435,Site3,372.5,0.0,1083.0,276.93,3.91,4960.0,3877.0,0.0
